profile_id,seed,reynolds,alpha,cl,cd,au0,au1,au2,au3,au4,au5,al0,al1,al2,al3,al4,al5
85,sd7037,250000,4,0.531569,0.036260,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,250000,6,0.529980,0.054789,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,250000,8,0.527745,0.073252,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,300000,-2,0.476242,-0.012011,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,300000,0,0.534100,-0.001715,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,300000,2,0.533835,0.016926,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,300000,4,0.532919,0.035546,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,300000,6,0.531353,0.054123,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,300000,8,0.529141,0.072634,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,350000,-2,0.482637,-0.013234,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,350000,0,0.535895,-0.002316,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,350000,2,0.535650,0.016387,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,350000,4,0.534751,0.035071,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,350000,6,0.533202,0.053713,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
85,sd7037,350000,8,0.531002,0.072288,0.15602129461374858,0.23252920485034945,0.16237858723466708,0.18625577190874523,0.2669896626690246,0.10321696963593266,-0.0863975252266308,-0.01402886684818487,-0.08040362380464326,0.03593523950612734,-0.0493616226129472,0.0872382298422053
86,sd7037,100000,-2,0.230414,0.011207,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,100000,0,0.422377,0.030698,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,100000,2,0.327027,0.027083,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,100000,4,0.473301,0.051991,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,100000,6,0.352338,0.049734,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,100000,8,0.543097,0.081446,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,150000,-2,0.186188,0.014002,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,150000,0,0.152280,0.019506,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,150000,2,0.353508,0.026074,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,150000,4,0.503572,0.035757,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,150000,6,0.502017,0.053310,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,150000,8,0.499851,0.070798,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,200000,-2,0.248544,0.009335,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,200000,0,0.454730,0.007916,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,200000,2,0.524244,0.018630,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,200000,4,0.523275,0.036915,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,200000,6,0.521668,0.055154,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,200000,8,0.519425,0.073327,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,250000,-2,0.440079,-0.006691,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,250000,0,0.529901,-0.000700,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,250000,2,0.529602,0.017794,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,250000,4,0.528659,0.036266,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,250000,6,0.527071,0.054693,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,250000,8,0.524841,0.073055,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,300000,-2,0.471269,-0.010973,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,300000,0,0.533466,-0.001512,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,300000,2,0.533194,0.017107,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,300000,4,0.532272,0.035705,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,300000,6,0.530702,0.054259,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,300000,8,0.528485,0.072747,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,350000,-2,0.469811,-0.011091,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,350000,0,0.536653,-0.002196,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,350000,2,0.536403,0.016534,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,350000,4,0.535499,0.035244,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,350000,6,0.533943,0.053911,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
86,sd7037,350000,8,0.531736,0.072513,0.16945386236537818,0.22676692616223176,0.18347418984137492,0.18575747902380685,0.2669958771518292,0.1162605917946014,-0.08170350087242206,-0.016449834414602734,-0.0762478699611656,0.04376434681406877,-0.07571604249912367,0.10410794683909293
87,sd7037,100000,-2,0.307863,0.012170,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,100000,0,0.296952,0.016426,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,100000,2,0.435425,0.045887,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,100000,4,0.400615,0.038326,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,100000,6,0.563161,0.081627,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,100000,8,0.492744,0.070112,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,150000,-2,0.225916,0.010187,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,150000,0,0.286270,0.015764,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,150000,2,0.340134,0.025339,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,150000,4,0.467544,0.036151,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,150000,6,0.493742,0.052197,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,150000,8,0.491620,0.069397,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,200000,-2,0.390926,-0.001368,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,200000,0,0.516116,0.000085,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,200000,2,0.515798,0.018098,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,200000,4,0.514853,0.036088,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,200000,6,0.513280,0.054034,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,200000,8,0.511081,0.071914,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,250000,-2,0.410021,-0.004208,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,250000,0,0.521400,-0.000961,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,250000,2,0.521116,0.017237,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,250000,4,0.520197,0.035413,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,250000,6,0.518644,0.053546,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,250000,8,0.516459,0.071614,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,300000,-2,0.450700,-0.009297,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,300000,0,0.524718,-0.001735,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,300000,2,0.524459,0.016579,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,300000,4,0.523561,0.034872,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,300000,6,0.522025,0.053123,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,300000,8,0.519853,0.071309,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,350000,-2,0.468250,-0.011956,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,350000,0,0.527256,-0.002352,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,350000,2,0.527017,0.016050,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,350000,4,0.526136,0.034433,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,350000,6,0.524614,0.052774,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
87,sd7037,350000,8,0.522453,0.071051,0.15543151946660408,0.2214634625143736,0.15805090002895528,0.17751439494519,0.24886413139146818,0.12377716844074033,-0.10560409017813319,-0.032327606235736536,-0.06963614538720315,0.04261857753471736,-0.06726369645262635,0.10499659177774161
88,sd7037,100000,-2,0.284653,0.009855,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,100000,0,0.354407,0.017225,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,100000,2,0.420559,0.027889,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,100000,4,0.477737,0.040642,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,100000,6,0.516194,0.074559,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,100000,8,0.504451,0.071376,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,150000,-2,0.341368,0.001675,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,150000,0,0.500183,0.000056,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,150000,2,0.499877,0.017512,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,150000,4,0.498961,0.034947,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,150000,6,0.497437,0.052339,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,150000,8,0.495308,0.069668,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,200000,-2,0.405178,-0.003453,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,200000,0,0.510606,0.000355,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,200000,2,0.510282,0.018175,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,200000,4,0.509337,0.035972,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
88,sd7037,200000,6,0.507771,0.053726,0.17511058679505861,0.23632235158652437,0.162731088222688,0.15735775511554195,0.2647708486954541,0.1026722476203891,-0.08132373022157548,-0.025918202349838486,-0.05764885320307639,0.042860379662758415,-0.04688824822458833,0.09674120494818264
